Age,Gender,Balance,NumOfProducts,Geography,IsActiveMember,Exited
33,1,103516.87,1,France,0,0
30,0,0.0,3,Spain,0,1
35,1,0.0,2,France,0,1
34,0,0.0,2,France,1,0
31,1,0.0,2,France,1,0
43,0,85162.26,1,Spain,1,1
43,1,143061.88,1,France,0,0
46,1,0.0,2,Spain,1,0
33,1,137388.01,2,Spain,0,0
25,1,137712.01,1,Germany,1,0
40,0,106901.42,2,Germany,0,0
47,0,105603.21,2,Spain,1,0
40,1,150679.71,2,Germany,1,0
30,0,108300.27,2,Germany,1,1
46,1,52016.08,2,France,1,0
34,0,60515.13,1,Germany,0,0
35,0,158584.28,2,Germany,0,0
47,0,118812.5,2,Germany,0,0
46,0,0.0,1,Spain,0,0
37,0,0.0,2,France,1,0
47,1,91219.29,1,Germany,0,1
32,0,0.0,2,Spain,0,0
22,1,76318.64,1,France,1,0
58,1,0.0,1,Spain,0,0
24,1,0.0,1,France,1,1
25,0,111432.13,1,Germany,1,0
41,0,150148.51,1,Spain,0,0
32,1,38550.06,1,France,1,0
39,1,119013.86,1,France,0,0
39,1,111213.64,2,Germany,1,0
28,0,71097.23,1,Germany,1,0
36,0,109632.85,1,Spain,1,0
63,0,148368.02,1,France,0,1
45,0,148600.91,1,France,0,1
48,0,71083.98,1,France,0,0
40,1,139625.34,1,France,0,1
39,1,0.0,1,France,0,1
30,0,0.0,1,France,1,0
64,0,81564.1,2,France,1,0
36,0,0.0,2,Spain,1,0
28,1,124540.28,1,France,1,0
42,1,133616.39,1,France,0,0
38,1,101648.5,2,Germany,0,0
26,1,124281.84,1,France,1,0
59,1,0.0,2,France,1,0
45,0,0.0,2,Spain,0,0
37,1,183613.66,2,France,0,0
65,0,136186.44,1,Germany,1,1
47,0,137682.68,1,France,0,0
34,0,106005.54,1,France,1,0
31,1,152310.55,1,France,0,0
43,1,0.0,2,France,0,0
32,0,134446.04,1,Spain,1,0
38,1,142289.28,1,France,1,0
19,0,0.0,2,France,1,0
45,1,0.0,1,France,0,1
46,1,149003.76,2,Germany,0,0
41,0,131341.46,2,Germany,1,0
29,1,77919.78,1,Spain,0,0
34,1,0.0,2,France,1,0
41,1,108309.0,4,France,1,1
39,1,0.0,1,Spain,1,0
40,1,0.0,2,Spain,0,0
36,0,115462.02,1,Germany,1,0
37,0,0.0,2,Spain,0,0
23,1,122739.1,1,Germany,0,1
32,1,0.0,2,France,0,0
53,1,113781.5,2,Germany,1,1
49,1,0.0,2,Spain,1,0
35,0,0.0,2,France,1,0
43,0,128284.45,1,France,0,1
45,0,120591.19,1,Germany,0,0
63,0,0.0,2,France,1,0
59,1,166968.28,1,France,0,1
39,1,0.0,2,Spain,0,0
49,1,0.0,2,France,1,0
42,0,0.0,2,Spain,1,0
38,0,71667.97,2,Germany,0,0
31,1,82729.47,2,Germany,0,0
40,0,0.0,2,France,1,0
23,0,0.0,2,France,0,0
30,1,0.0,2,Spain,0,0
39,0,129626.19,2,Germany,1,0
26,1,114035.39,1,Germany,0,0
32,0,151922.94,1,Germany,0,0
39,1,0.0,1,France,1,0
27,1,107751.68,2,Spain,1,0
37,0,0.0,2,France,0,0
41,1,101179.23,2,Spain,1,0
36,1,0.0,2,Spain,1,0
40,1,0.0,2,France,1,0
33,0,0.0,2,France,0,0
36,0,58571.18,2,Germany,0,0
38,1,153058.64,1,Germany,0,0
35,0,98270.34,1,Germany,0,0
43,0,130788.71,1,France,1,1
40,0,99165.84,1,Germany,1,1
42,1,0.0,2,France,0,0
44,0,0.0,2,France,1,0
23,0,115636.05,2,Spain,0,0
44,1,185932.18,2,Germany,0,0
30,0,72549.0,2,Germany,1,0
42,0,0.0,2,France,1,0
35,1,0.0,2,France,0,0
39,0,0.0,1,France,1,0
29,0,121890.06,1,Germany,0,1
46,0,99786.07,1,France,1,1
34,0,0.0,2,France,1,0
27,0,115084.53,2,Germany,1,0
30,0,0.0,2,France,1,0
32,1,127661.69,1,France,0,0
47,1,118907.6,1,Germany,1,1
44,1,77627.33,2,Germany,0,0
40,0,160625.17,1,Spain,1,0
29,1,0.0,2,Spain,0,0
20,1,124266.86,1,France,0,0
25,1,127974.06,2,France,1,0
43,0,0.0,2,France,1,0
48,1,0.0,1,Spain,0,1
30,1,104911.35,2,Germany,1,0
27,0,0.0,2,France,0,0
43,0,0.0,2,France,1,0
43,1,110646.54,1,Spain,0,0
57,0,0.0,2,France,1,0
42,0,126704.49,2,Germany,0,0
30,0,0.0,2,France,1,0
31,0,84560.04,1,Spain,1,0
43,0,0.0,2,France,0,1
38,1,129893.56,1,Germany,0,0
25,0,167385.81,1,Spain,1,0
27,1,0.0,2,France,1,0
36,1,105858.71,1,Germany,1,0
44,1,123070.89,1,Germany,0,1
39,0,0.0,1,France,1,0
48,1,0.0,2,Spain,1,0
40,1,0.0,2,France,0,0
35,0,125141.24,2,Germany,1,0
46,1,96173.17,2,France,1,0
37,1,0.0,2,Spain,1,0
39,0,0.0,2,Spain,0,0
55,1,0.0,2,France,1,0
35,1,127543.11,2,Germany,0,1
38,0,0.0,2,France,0,0
56,1,0.0,1,France,0,1
67,0,103101.56,2,France,1,1
54,0,126113.28,1,France,0,0
41,0,40488.76,1,France,0,0
40,1,137389.77,2,Germany,0,0
28,1,85146.36,1,France,0,0
35,0,129828.58,1,Germany,1,1
42,0,80214.36,1,France,0,1
40,1,0.0,2,France,1,0
34,0,141796.43,1,France,0,0
49,1,195238.29,4,France,1,1
27,0,111348.15,1,Germany,0,0
43,0,0.0,2,France,1,0
71,1,0.0,2,France,1,0
42,1,64404.26,2,Germany,0,0
40,0,154309.67,1,Germany,1,1
67,0,129431.36,1,France,1,0
43,1,134204.67,1,Spain,1,0
39,1,0.0,2,France,1,0
32,1,0.0,2,France,1,0
50,1,0.0,2,France,0,1
48,1,116711.06,2,Germany,0,0
31,0,0.0,2,France,0,0
34,0,54980.81,1,Spain,1,0
37,1,99773.85,2,Spain,0,0
30,0,101231.77,2,Germany,0,0
32,0,117070.21,1,Germany,0,0
23,0,73314.04,2,Germany,0,0
37,0,0.0,1,France,1,0
37,0,212314.03,1,France,1,0
31,1,136067.82,2,France,0,0
42,1,109052.04,2,Spain,0,0
35,1,79126.17,1,France,1,0
55,1,0.0,1,Spain,0,1
35,1,108308.0,1,France,0,1
48,1,102290.56,2,Germany,0,0
39,0,102025.08,2,France,0,0
37,1,113383.07,1,Germany,1,0
65,1,102541.1,1,Spain,0,0
35,0,0.0,2,Spain,0,0
40,0,0.0,2,Spain,0,0
41,1,109941.51,1,France,0,0
41,0,141749.68,1,Germany,1,0
38,0,0.0,2,France,1,0
44,0,0.0,1,France,0,0
37,0,85146.48,2,France,0,1
44,1,134066.1,2,France,1,0
28,1,0.0,2,France,0,0
27,0,0.0,1,Spain,1,0
35,0,87619.29,1,France,0,0
51,0,0.0,1,France,1,1
30,1,0.0,2,Spain,0,0
27,0,0.0,2,Spain,0,0
43,0,103409.16,1,Germany,0,1
30,1,123040.38,1,Germany,1,0
41,0,108128.52,1,France,1,0
48,0,169023.33,2,Germany,1,0
30,0,0.0,2,France,1,0
41,1,0.0,2,Spain,1,0
29,1,0.0,2,France,1,0
42,0,222267.63,1,Spain,0,1
47,1,144090.42,1,Germany,0,1
30,0,114835.43,1,France,1,0
44,0,0.0,2,France,0,0
34,0,145030.92,1,France,1,0
43,0,71240.3,1,France,1,0
59,0,138772.15,1,France,1,0
29,1,93617.07,1,Spain,1,0
23,1,0.0,2,Spain,1,0
45,1,0.0,2,Spain,1,0
25,0,74237.2,2,Spain,1,0
49,1,127421.78,2,Germany,0,1
28,1,61274.7,2,Spain,0,0
34,0,106486.66,2,France,1,0
29,1,73194.52,2,France,1,0
44,1,146498.76,1,Germany,0,1
47,0,0.0,2,France,0,0
32,1,0.0,1,France,1,0
30,1,0.0,2,Spain,0,0
30,0,120355.0,1,Spain,0,0
32,0,117265.21,1,France,1,0
43,1,0.0,2,France,1,0
52,1,0.0,1,Spain,0,1
37,1,109974.22,1,Germany,1,1
44,1,98009.13,2,Germany,1,0
34,0,0.0,1,France,1,0
66,0,0.0,1,France,1,0
34,1,171671.9,1,Spain,1,0
63,0,0.0,2,Spain,0,1
60,1,0.0,1,France,0,1
61,0,128213.96,2,France,1,1
51,0,116197.65,2,Germany,1,0
39,0,0.0,2,France,0,0
36,1,86607.39,1,Spain,0,0
29,0,0.0,2,France,0,0
62,0,98854.34,1,Germany,0,1
31,0,0.0,1,France,0,0
59,0,0.0,2,France,1,0
31,0,97338.19,2,Germany,0,0
30,0,0.0,2,France,1,0
34,0,0.0,2,Spain,0,0
33,1,131698.57,2,France,0,0
37,0,130110.45,2,Germany,1,0
44,0,0.0,2,Spain,0,0
24,0,165149.13,2,Spain,0,0
37,1,101707.8,1,Spain,0,0
34,1,105588.66,1,France,1,0
39,0,111336.89,1,Germany,0,1
60,0,78391.17,1,France,1,0
27,1,0.0,2,Spain,1,0
34,0,0.0,1,France,0,1
41,1,144326.09,1,Germany,0,1
27,0,101278.25,2,Germany,1,0
19,1,108711.57,2,Germany,0,0
73,0,108555.07,1,Spain,1,0
35,1,146781.24,1,Germany,0,0
36,1,0.0,2,France,1,0
35,0,0.0,1,Spain,0,0
25,1,0.0,2,France,1,0
34,0,0.0,2,France,1,0
66,0,103291.25,2,Germany,1,0
29,1,209490.21,1,Spain,1,1
38,0,0.0,3,Spain,0,1
33,0,0.0,2,France,1,0
45,0,0.0,1,France,0,0
23,0,0.0,2,Spain,0,0
34,0,0.0,2,France,0,0
37,0,149405.18,1,France,1,0
52,1,191665.21,1,France,1,1
40,1,0.0,1,Spain,0,0
41,0,135071.12,1,France,1,0
41,0,0.0,2,France,1,0
39,0,0.0,2,Spain,1,0
38,0,181804.34,2,Germany,1,0
60,1,47020.65,2,France,1,1
36,1,128518.98,1,France,1,1
38,1,142658.04,2,Germany,1,0
21,1,120150.39,2,France,1,0
35,1,81905.95,1,France,1,0
26,0,137998.2,2,France,1,0
26,1,123126.29,1,Germany,0,0
51,1,0.0,2,France,1,0
43,0,135645.29,2,Germany,1,1
31,0,122449.31,2,Spain,1,0
40,0,161766.87,1,Spain,0,0
37,1,0.0,2,France,1,0
36,0,123187.51,1,Germany,1,0
36,0,150956.71,1,Germany,0,0
42,1,105021.28,1,Spain,0,0
64,0,0.0,2,France,1,0
50,1,133204.91,1,Spain,1,0
35,1,0.0,2,Spain,1,0
49,1,115488.52,2,Germany,1,1
29,0,0.0,2,France,0,0
41,0,0.0,2,Spain,0,0
38,1,0.0,2,Spain,0,0
40,1,0.0,2,France,0,0
39,1,130565.02,1,Germany,0,1
41,1,91328.71,1,France,0,0
35,0,0.0,2,France,1,0
50,0,81310.34,1,France,1,0
34,0,107136.6,1,France,0,0
34,0,0.0,1,Spain,1,0
43,0,0.0,2,France,1,0
46,0,0.0,1,France,1,1
33,0,108477.49,1,France,1,1
40,0,144757.97,2,Germany,1,0
33,0,0.0,2,Spain,1,0
36,0,113110.26,1,Spain,0,0
27,1,106414.57,2,France,0,0
42,0,106920.91,1,Spain,1,0
35,0,0.0,2,Spain,0,0
39,1,131513.26,1,Germany,1,0
53,1,0.0,2,France,0,0
40,0,134320.23,2,France,0,0
29,1,79715.36,1,France,0,0
38,1,74306.19,2,France,0,0
50,1,0.0,4,Spain,1,1
42,0,126428.38,1,Germany,0,0
38,0,99640.89,1,Spain,0,0
43,0,66338.68,1,France,1,1
39,1,0.0,2,Spain,1,0
43,0,128226.37,1,Spain,0,0
26,1,0.0,2,France,1,0
36,0,0.0,2,France,0,0
37,0,0.0,2,Spain,1,0
32,1,0.0,2,France,0,0
24,0,122168.65,1,France,0,0
43,1,178074.33,1,France,0,0
59,0,135078.41,1,Germany,0,1
38,0,69434.4,2,Spain,1,1
29,1,0.0,2,France,0,0
72,0,0.0,2,France,1,0
34,0,122726.56,1,Germany,1,0
38,1,164496.99,1,France,1,0
38,1,0.0,1,Spain,0,0
41,1,150219.41,2,France,0,0
42,0,187534.79,1,France,1,1
30,1,0.0,1,France,0,0
30,0,0.0,2,France,1,0
34,0,103108.17,1,France,0,0
50,1,96486.57,2,Germany,1,0
36,0,90560.48,2,Germany,0,0
46,0,131764.96,1,Spain,1,1
24,1,92476.88,1,Spain,0,0
47,0,152076.93,1,Germany,0,1
43,0,0.0,2,France,1,0
49,0,0.0,1,France,1,1
29,0,43504.42,1,France,1,0
39,1,0.0,2,Spain,0,0
28,1,0.0,2,Spain,1,0
38,1,93569.86,3,Germany,0,1
45,0,102486.21,2,Spain,1,0
36,0,0.0,1,France,1,0
37,0,114346.3,1,Germany,1,1
23,0,110203.77,1,France,0,0
39,1,128362.59,1,France,0,0
49,1,143888.22,2,Germany,1,1
34,0,170600.78,1,Spain,1,0
32,1,0.0,1,France,1,0
46,1,0.0,2,Spain,1,0
39,1,75339.64,1,France,1,0
40,1,122038.34,1,France,0,0
34,0,0.0,2,France,1,0
51,0,186825.57,1,France,0,1
40,0,124788.18,1,France,0,0
41,1,0.0,2,France,1,0
71,1,0.0,2,France,1,0
51,0,138553.57,1,France,1,0
39,0,0.0,2,Spain,1,0
35,0,105387.89,1,France,1,0
40,0,95053.1,1,Spain,1,1
36,0,0.0,1,France,1,0
32,1,0.0,2,Spain,1,0
34,0,137361.96,1,France,0,0
32,0,158537.42,1,Spain,0,0
29,1,0.0,2,Spain,0,0
48,1,143595.87,1,Germany,0,1
32,0,169947.41,2,Germany,1,0
24,1,148167.83,2,France,1,0
31,0,0.0,2,France,0,0
39,1,48023.83,1,France,0,0
36,0,155655.46,1,France,1,1
46,1,0.0,2,France,0,0
62,0,0.0,2,France,1,0
52,1,0.0,1,France,0,1
32,0,121240.76,1,France,0,0
36,1,0.0,2,France,0,0
37,1,0.0,2,France,1,0
35,0,129847.75,2,Germany,0,0
55,1,118772.71,4,Germany,0,1
46,0,0.0,2,France,1,0
32,0,105163.88,2,Germany,1,0
28,0,0.0,2,France,1,0
39,1,0.0,2,France,1,0
29,1,0.0,2,France,0,0
35,1,93934.63,1,France,0,0
69,1,117866.92,1,France,1,0
55,1,0.0,1,France,1,1
26,1,122857.46,2,Spain,0,1
32,0,0.0,2,France,1,0
37,1,127103.97,1,France,1,0
43,1,0.0,1,France,1,1
54,0,96402.96,1,France,0,1
31,0,132512.26,1,France,1,0
47,0,107604.66,1,Spain,1,0
34,0,0.0,2,France,0,0
38,0,0.0,2,France,0,0
34,0,120875.23,2,Germany,1,0
37,1,71786.9,2,France,1,0
37,1,113143.12,1,France,0,0
49,0,150777.72,2,Spain,1,0
35,0,174894.53,1,Spain,1,0
28,0,0.0,1,France,0,0
43,1,160416.56,1,France,1,0
48,0,91246.53,1,France,0,1
46,0,0.0,2,Spain,0,0
35,1,0.0,1,France,1,0
23,1,98775.23,1,Germany,0,0
47,1,139756.12,1,Germany,0,1
42,0,177626.77,3,Spain,1,1
54,0,0.0,1,France,1,1
50,0,0.0,1,Spain,0,1
42,0,0.0,2,Spain,1,0
37,0,152496.82,1,Germany,1,0
52,0,0.0,2,France,1,0
26,0,112930.28,2,Germany,0,0
26,1,113674.2,1,Germany,0,1
44,0,0.0,1,France,0,0
38,0,144450.58,1,France,1,0
52,0,171236.3,2,France,0,1
37,0,96776.49,1,Spain,1,0
58,1,145984.92,1,Germany,1,0
43,0,96353.8,1,Germany,0,0
25,0,0.0,2,France,1,0
33,1,115777.23,1,Germany,1,0
51,1,122822.0,2,France,0,0
61,0,0.0,2,Spain,1,0
40,0,0.0,2,France,0,0
32,1,79450.09,1,Spain,1,0
33,0,122394.0,1,Germany,1,0
43,1,0.0,2,Spain,0,0
41,0,134378.89,1,Germany,1,0
29,0,0.0,2,France,0,0
31,1,88161.85,2,Spain,0,0
41,0,142412.13,1,Spain,0,0
35,0,121030.9,1,France,0,0
35,1,165982.43,2,Germany,1,0
35,1,0.0,2,Spain,0,0
32,1,206663.75,1,France,0,0
37,0,94661.53,2,Germany,0,0
25,0,174400.36,1,France,0,0
41,0,123428.69,1,Spain,1,0
43,0,175735.5,1,Spain,1,0
36,0,78381.13,1,Spain,1,0
37,0,115345.86,2,France,0,0
31,1,118613.34,1,Germany,0,0
28,0,109960.06,2,Germany,1,0
42,1,142703.4,1,Germany,0,1
40,1,121729.42,1,Germany,0,0
35,1,0.0,1,France,1,0
43,1,139496.35,2,France,1,0
28,0,0.0,2,Spain,0,0
32,0,138521.83,1,Spain,1,0
33,1,0.0,2,France,0,0
38,1,83727.68,1,Germany,0,0
38,1,0.0,2,Spain,1,0
37,0,0.0,1,France,0,0
32,0,124179.3,1,Spain,1,0
36,0,128829.25,1,France,0,0
33,0,171490.78,1,France,0,0
33,0,0.0,2,Spain,0,0
38,1,0.0,2,Spain,1,0
20,0,0.0,1,Spain,0,0
31,0,0.0,2,France,1,0
40,0,160818.08,1,France,1,1
54,0,156367.6,2,Germany,1,0
59,1,121669.93,2,Germany,0,1
42,0,133970.22,2,France,1,0
41,0,0.0,2,France,0,0
34,1,96127.27,1,France,0,0
60,0,121907.97,1,Spain,1,0
41,0,0.0,2,Spain,1,0
31,0,0.0,1,Spain,1,0
40,1,77701.64,1,Germany,1,0
67,0,0.0,3,France,1,0
34,0,0.0,2,France,1,0
34,0,113922.44,2,Spain,0,0
61,1,183997.7,2,Germany,1,0
23,0,0.0,2,France,1,0
28,0,0.0,2,France,1,0
47,1,89799.46,2,France,1,1
29,0,0.0,1,Spain,1,0
36,1,85660.96,1,Spain,0,0
37,0,115569.21,1,Germany,1,0
45,1,81828.22,1,France,0,0
18,0,132694.73,1,Germany,0,0
51,0,108867.0,1,Spain,0,1
39,0,0.0,2,France,0,0
27,1,0.0,2,France,0,0
34,0,96152.68,2,Germany,0,0
49,1,153855.52,1,Germany,1,1
45,0,0.0,2,France,0,0
36,1,141334.95,1,France,1,0
41,0,104584.11,1,Germany,0,1
50,1,98173.02,1,Germany,0,1
44,1,0.0,2,Spain,1,0
38,1,135157.05,1,Germany,1,0
49,1,171601.27,1,Germany,0,0
29,0,179539.2,1,France,0,0
39,0,80615.46,2,Germany,0,0
47,0,0.0,1,Spain,0,1
27,0,126285.73,1,Germany,0,1
23,1,137964.51,1,Germany,1,0
41,0,159434.03,1,Germany,0,0
40,0,113574.61,2,Germany,0,0
33,1,0.0,2,France,1,0
33,0,124573.33,2,Germany,0,0
31,1,105864.6,2,Germany,0,0
47,1,104552.61,1,Germany,0,1
35,1,0.0,2,France,0,0
30,1,0.0,2,France,1,0
55,0,0.0,1,France,1,1
46,1,119492.88,2,Germany,1,1
33,1,130499.09,2,France,1,0
48,1,140576.11,1,Spain,1,0
34,1,91025.58,2,Germany,1,0
33,1,0.0,3,France,1,1
38,1,125877.65,2,France,1,0
64,0,45752.78,2,Spain,0,1
39,0,121778.71,1,France,1,0
49,1,127948.57,1,Germany,1,0
30,1,0.0,2,France,1,0
30,0,115286.68,2,Germany,1,0
41,0,62078.21,2,Germany,0,0
38,1,0.0,2,France,0,0
32,1,175406.13,2,Spain,1,1
26,0,131643.25,1,Spain,0,0
44,0,151739.65,1,Germany,0,0
43,0,93616.35,2,France,0,0
60,1,138597.54,2,Germany,1,1
41,1,0.0,2,France,1,0
40,0,0.0,2,France,0,1
27,1,85225.21,1,France,1,0
36,1,148749.29,2,France,0,0
52,0,130013.12,1,Germany,1,1
27,1,0.0,1,Spain,1,0
81,1,0.0,2,France,1,0
54,0,111729.47,2,France,1,0
36,1,180169.44,2,France,0,0
40,0,0.0,2,Spain,1,0
47,1,0.0,1,Spain,0,1
42,1,0.0,2,France,1,0
29,1,0.0,2,Spain,0,0
35,0,0.0,2,France,1,0
36,1,103914.17,1,Germany,1,1
34,1,88772.87,1,France,1,0
39,1,0.0,1,France,0,0
40,1,131184.67,1,France,1,0
38,0,117810.79,1,France,1,1
31,0,0.0,1,France,0,0
32,1,92466.21,1,Germany,0,0
38,1,102741.15,2,Germany,1,0
37,0,178755.84,1,France,0,0
43,0,0.0,2,France,0,0
32,1,146602.25,2,Germany,1,0
29,0,0.0,2,France,1,0
35,0,0.0,2,France,1,0
38,0,115702.67,2,Spain,1,0
61,1,137655.31,1,Germany,1,0
29,1,0.0,2,France,0,0
34,1,59877.33,1,Spain,0,1
31,0,100082.14,1,France,1,0
52,0,107304.39,3,Germany,0,1
38,0,0.0,1,Spain,1,0
41,0,96032.22,1,Spain,1,0
33,0,0.0,1,Spain,0,0
29,0,144553.5,2,Germany,0,0
40,0,86172.81,2,Germany,1,0
73,0,0.0,1,France,1,0
29,1,87212.8,1,Germany,1,0
36,0,0.0,2,France,0,0
36,1,130700.92,2,Germany,0,0
62,0,0.0,2,France,0,0
32,1,0.0,2,France,0,0
23,0,0.0,2,Spain,1,0
40,1,171325.98,1,Spain,1,1
58,0,92930.92,1,Spain,1,0
40,1,0.0,1,France,0,0
29,1,77556.79,2,France,1,0
33,0,102874.28,1,France,0,0
37,0,146093.39,2,France,0,0
34,0,0.0,1,Spain,0,1
51,0,79811.72,2,Spain,1,1
39,0,105473.74,1,Spain,0,1
43,1,121927.92,1,Germany,0,1
40,1,61671.19,1,Spain,1,1
39,1,149363.12,2,Germany,1,0
27,1,152309.37,1,France,0,0
33,1,0.0,2,France,0,0
36,0,111629.29,1,Spain,1,0
40,0,0.0,1,France,1,0
49,1,96296.78,1,Spain,0,1
20,0,95830.43,1,France,0,0
38,1,135919.33,1,France,0,0
59,0,185966.64,1,France,0,1
29,1,0.0,2,France,1,0
21,1,0.0,2,France,0,0
43,1,92244.83,2,Germany,0,0
35,1,112727.06,2,France,0,0
34,1,100359.54,1,France,0,0
43,0,105301.5,1,Germany,1,0
45,0,112994.65,1,Spain,0,0
40,0,89025.88,2,Germany,0,0
35,0,95478.17,1,France,0,0
37,0,0.0,2,France,0,0
43,1,119127.46,2,Germany,0,0
28,0,128206.79,1,France,1,0
49,0,0.0,2,France,0,0
23,1,71433.08,1,Germany,0,0
36,0,118214.32,3,Germany,0,1
27,1,102258.11,2,France,0,0
39,1,151963.26,2,Spain,0,0
46,1,163764.84,1,Spain,1,1
32,1,128551.36,2,France,1,0
31,1,118158.74,1,Spain,1,0
32,0,118520.41,1,France,0,0
24,0,0.0,2,France,1,0
40,0,163823.37,1,France,0,0
63,0,104469.58,1,Germany,1,1
47,1,0.0,1,France,1,0
36,0,0.0,2,Spain,0,0
46,1,141726.88,1,Germany,1,0
35,1,137852.96,1,Germany,1,1
26,0,0.0,1,France,0,0
43,1,154100.3,1,France,0,0
45,1,0.0,2,France,0,0
30,0,0.0,3,France,1,0
54,1,0.0,1,France,1,0
39,0,140004.96,1,France,1,0
43,0,127132.96,1,Spain,1,1
61,0,0.0,2,France,1,0
38,1,125328.56,1,France,0,0
35,0,0.0,2,France,0,0
28,1,139986.65,1,Germany,0,0
39,1,119787.76,1,Germany,1,0
34,1,107556.06,2,Spain,0,0
44,1,0.0,2,France,0,0
47,0,0.0,1,France,0,0
28,1,142705.95,1,France,0,0
42,0,0.0,1,France,1,0
56,1,0.0,2,Spain,0,0
35,0,161613.94,2,France,1,0
58,1,116353.2,2,Germany,1,0
38,0,60013.81,1,France,1,0
28,0,0.0,2,Spain,1,0
32,0,144272.07,2,Germany,0,0
46,1,0.0,2,France,0,0
30,0,117696.67,1,France,0,0
58,0,79954.61,2,Spain,1,0
26,1,149989.39,1,France,0,0
40,0,124339.9,1,France,0,0
29,0,135759.4,1,Germany,0,1
37,1,0.0,2,Spain,0,0
34,0,83074.0,1,France,0,0
28,1,141792.61,1,France,1,0
26,1,0.0,1,France,0,1
30,1,0.0,1,France,0,0
43,1,106870.12,2,Germany,0,0
31,0,120962.59,1,France,0,0
51,0,0.0,2,Spain,0,1
30,1,0.0,2,France,0,0
31,0,110527.17,1,France,1,0
52,1,133723.43,1,Germany,0,1
52,1,112670.48,1,France,0,1
44,1,0.0,2,France,1,0
24,0,116084.32,1,France,0,0
36,0,0.0,1,Spain,1,1
38,1,0.0,2,Spain,0,0
37,1,0.0,2,France,1,0
40,1,82441.75,1,France,0,0
39,1,0.0,2,France,1,1
37,1,134171.8,4,Germany,1,1
30,0,0.0,2,France,1,0
31,0,0.0,2,France,1,0
48,1,124442.38,1,Germany,0,1
31,0,0.0,1,France,0,0
60,0,0.0,1,France,0,1
37,1,108862.76,1,Germany,0,1
28,0,141099.43,1,France,1,0
67,1,128843.67,1,France,1,0
39,0,86843.61,1,France,1,0
32,1,120074.97,2,Germany,1,0
27,0,130231.8,2,France,1,0
31,1,0.0,2,France,0,0
39,0,109724.38,1,France,1,0
35,1,111743.43,1,Germany,1,0
35,0,121309.17,2,Germany,1,0
38,0,82697.28,1,France,0,0
49,1,44301.43,3,France,1,1
31,1,138317.94,1,France,0,0
49,0,120688.61,1,Germany,0,1
27,0,176913.52,1,France,0,0
47,0,89047.14,1,Spain,0,0
40,0,114318.78,2,Germany,0,1
50,1,0.0,2,France,0,0
32,1,94753.55,2,Germany,1,0
46,1,0.0,2,Spain,1,0
35,0,0.0,2,France,1,0
32,0,106520.73,2,Germany,0,0
37,0,134006.39,1,Spain,1,0
25,1,132837.7,1,Germany,0,0
41,1,120549.29,2,France,0,0
20,0,139432.55,1,France,1,0
29,0,80895.44,2,Spain,0,0
34,0,0.0,2,Spain,0,0
39,1,171646.76,1,Spain,1,0
42,0,109121.71,1,Spain,1,0
39,1,109844.81,1,France,0,0
31,1,140931.82,1,France,1,0
49,0,0.0,2,Spain,1,0
32,0,0.0,2,France,1,0
41,1,101543.51,4,Germany,0,1
37,0,102708.77,1,Germany,0,0
37,1,149000.91,2,Germany,1,0
20,0,83459.86,1,France,1,0
40,1,75893.11,2,France,0,0
39,1,167395.6,2,Germany,1,0
61,1,0.0,2,France,1,0
52,1,71283.09,2,Germany,1,0
31,1,0.0,2,France,1,0
60,0,0.0,2,Spain,1,0
38,1,104016.88,1,France,0,1
38,1,127616.56,1,France,0,0
32,0,154737.88,2,France,1,0
29,0,0.0,2,Spain,1,0
35,0,125476.31,1,France,1,0
21,1,176511.08,1,France,1,0
47,1,110783.28,1,Spain,1,0
42,0,141642.92,2,France,0,0
31,0,0.0,2,France,1,0
33,1,0.0,1,Spain,1,0
42,0,75681.52,1,Germany,1,0
54,0,0.0,1,France,0,1
29,0,0.0,1,France,1,0
35,0,161111.45,1,France,0,0
62,0,0.0,2,France,1,0
45,1,72494.69,1,France,1,0
31,1,133964.3,1,France,1,0
34,0,0.0,1,Spain,0,0
27,1,0.0,2,France,0,0
61,0,157201.48,1,France,1,0
48,1,95679.29,1,Spain,0,0
29,1,106230.92,1,Germany,1,1
32,1,0.0,2,France,1,0
36,1,81231.85,2,Germany,0,0
31,1,81480.27,2,France,1,0
33,0,73059.38,1,France,1,0
36,0,117559.05,2,France,1,0
74,1,186445.31,2,Germany,1,0
38,1,137657.71,2,Germany,0,0
36,0,133889.35,1,France,1,0
45,1,134562.8,1,Germany,1,0
56,1,100781.75,2,Germany,1,0
30,0,174356.13,1,France,0,0
27,0,190125.43,2,Germany,0,0
26,0,146266.0,1,France,0,1
41,0,164046.1,1,Germany,0,0
43,1,123536.52,2,Spain,0,0
36,0,0.0,2,France,1,0
38,1,171848.38,1,Spain,0,0
40,0,0.0,2,France,0,0
39,1,139562.05,2,France,0,0
37,0,0.0,2,France,1,0
40,0,168001.34,2,France,1,0
27,0,0.0,2,France,1,0
83,0,123356.63,1,Germany,1,0
47,0,0.0,2,Spain,1,0
50,0,125845.66,1,Germany,0,1
40,0,45408.85,2,Germany,0,0
37,1,125977.81,1,Germany,0,0
51,1,147262.11,1,Germany,1,1
42,0,133767.19,1,France,0,0
49,0,108806.96,3,Germany,0,1
42,0,106036.52,1,France,0,1
69,1,0.0,1,Spain,1,0
27,1,0.0,2,France,1,0
31,0,0.0,2,France,1,0
61,0,82182.1,1,Spain,0,1
35,1,0.0,2,France,0,0
